 [762, 262, 370, 611, 449, 184, 569, 871, 87, 423, 927],
 [757, 904, 605, 458, 916, 266, 267, 365, 985, 377, 152],
 [786, 75, 353, 917, 33, 281, 119, 477, 546, 931, 320],
 [871, 29, 807, 335, 372, 268, 215, 579, 294, 395, 428],
 [722, 857, 84, 737, 569, 130, 296, 218, 453, 993, 318],
 [980, 963, 628, 715, 471, 934, 623, 980, 828, 887, 288],
 [627, 966, 271, 675, 610, 210, 366, 69, 544, 922, 654],
 [479, 9, 455, 801, 284, 208, 365, 22, 551, 377, 835],
 [562, 946, 176, 360, 977, 206, 279, 412, 751, 931, 389],
 [716, 1000, 395, 305, 123, 573, 813, 687, 696, 699, 145],
 [910, 206, 236, 312, 992, 708, 400, 846, 602, 488, 950],
 [764, 953, 634, 419, 855, 90, 30, 499, 960, 505, 573],
 [1133, 994, 733, 508, 823, 892, 511, 304, 29, 941, 672],
 [876, 886, 193, 882, 265, 849, 743, 811, 780, 54, 469],
 [417, 2, 394, 178, 586, 969, 22, 929, 38, 469, 217],
 [832, 270, 478, 637, 663, 58, 618, 25, 114, 168, 380],
 [518, 209, 169, 291, 383, 531, 979, 130, 887, 198, 63],
 [511, 961, 969, 653, 399, 471, 176, 90, 59, 367, 865],
 [494, 84, 538, 7, 958, 104, 746, 640, 286, 202, 119],
 [1049, 126, 721, 972, 88, 669, 826, 963, 45, 983, 776],
 [1097, 574, 932, 806, 600, 553, 645, 3, 982, 747, 919],
 [614, 177, 157, 175, 427, 249, 278, 411, 809, 633, 436],
 [489, 363, 483, 360, 310, 283, 409, 902, 304, 708, 758],
 [606, 401, 674, 45, 923, 703, 235, 634, 786, 207, 643],
 [790, 44, 760, 253, 78, 443, 804, 228, 652, 368, 642],
 [839, 698, 356, 969, 788, 211, 150, 119, 235, 435, 533],
 [839, 693, 461, 842, 701, 730, 548, 62, 203, 264, 365],
 [676, 126, 118, 161, 765, 669, 503, 686, 624, 838, 917],
 [576, 138, 165, 745, 835, 45, 66, 148, 997, 746, 830],
 [581, 442, 956, 391, 853, 350, 234, 283, 136, 23, 615],
 [676, 825, 532, 817, 197, 697, 716, 444, 323, 301, 535],
 [912, 848, 426, 502, 533, 775, 922, 610, 632, 231, 654],
 [579, 456, 871, 73, 21, 601, 87, 858, 506, 376, 526],
 [594, 804, 718, 439, 184, 383, 267, 561, 721, 626, 246],
 [715, 621, 462, 475, 515, 882, 552, 22, 35, 320, 208],
 [866, 413, 467, 51, 479, 529, 69, 666, 287, 819, 703],
 [727, 275, 902, 321, 773, 888, 152, 834, 313, 853, 874],
 [908, 663, 571, 77, 932, 549, 839, 125, 490, 269, 855],
 [606, 997, 603, 332, 465, 523, 329, 961, 5, 730, 577],
 [1063, 928, 702, 449, 275, 899, 701, 125, 327, 985, 855],
 [734, 679, 545, 118, 581, 849, 485, 351, 670, 590, 391],
 [936, 429, 770, 977, 54, 380, 744, 520, 133, 384, 353],
 [747, 22, 327, 303, 929, 918, 615, 731, 547, 929, 571],
 [665, 963, 929, 395, 789, 318, 920, 650, 492, 158, 934],
 [552, 679, 505, 882, 366, 388, 101, 868, 871, 275, 22],
 [688, 724, 295, 581, 225, 532, 443, 855, 147, 241, 685],
 [1066, 518, 969, 944, 858, 770, 267, 236, 730, 297, 101],
 [561, 791, 398, 164, 642, 173, 997, 636, 71, 309, 12],
 [793, 927, 143, 71, 316, 414, 538, 899, 490, 912, 582],
 [604, 55, 883, 455, 222, 464, 331, 88, 346, 159, 54],
 [1021, 571, 472, 906, 581, 260, 900, 44, 276, 873, 958],
 [930, 198, 467, 458, 343, 949, 880, 486, 284, 5, 671],
 [553, 115, 813, 278, 107, 970, 564, 289, 120, 977, 425],
 [539, 906, 85, 76, 497, 832, 777, 465, 876, 162, 328],
 [486, 765, 474, 987, 260, 461, 294, 155, 26, 413, 450],
 [392, 383, 179, 638, 146, 957, 8, 109, 420, 597, 30],
 [484, 343, 909, 69, 22, 756, 534, 288, 638, 72, 486],
 [791, 175, 540, 919, 857, 662, 292, 225, 165, 358, 835],
 [822, 397, 597, 161, 895, 322, 742, 250, 203, 423, 844],
 [694, 583, 418, 312, 365, 675, 985, 536, 690, 136, 929],
 [739, 142, 300, 218, 76, 180, 26, 859, 55, 517, 556],
 [744, 52, 673, 643, 133, 904, 504, 91, 555, 588, 541],
 [734, 394, 417, 971, 758, 839, 158, 476, 536, 172, 311],
 [886, 223, 627, 421, 982, 628, 904, 624, 702, 153, 516],
 [898, 943, 988, 818, 313, 108, 878, 462, 115, 297, 202],
 [518, 649, 174, 222, 911, 938, 600, 7, 355, 111, 784],
 [779, 760, 92, 264, 677, 697, 889, 532, 859, 528, 429],
 [612, 739, 745, 704, 119, 273, 170, 767, 851, 109, 495],
 [872, 259, 397, 615, 277, 595, 179, 845, 374, 235, 167],
 [586, 338, 266, 722, 746, 561, 211, 279, 384, 982, 120],
 [1093, 623, 947, 824, 67, 789, 669, 293, 650, 449, 859],
 [726, 244, 591, 914, 222, 18, 700, 178, 800, 906, 95],
 [657, 759, 713, 5, 943, 373, 369, 137, 265, 119, 92],
 [857, 953, 280, 986, 379, 512, 728, 313, 418, 727, 138],
 [666, 876, 737, 491, 457, 883, 332, 28, 336, 748, 371],
 [1059, 617, 720, 993, 365, 187, 792, 974, 153, 475, 971],
 [669, 977, 153, 524, 727, 632, 413, 402, 856, 595, 3],
 [557, 248, 618, 617, 473, 322, 537, 785, 79, 502, 558],
 [701, 274, 522, 485, 867, 90, 824, 150, 214, 514, 392],
 [770, 66, 445, 481, 679, 602, 724, 868, 3, 593, 86],
 [885, 588, 658, 155, 734, 463, 541, 256, 208, 151, 118],
 [764, 577, 816, 42, 307, 460, 881, 348, 589, 199, 35],
 [724, 247, 148, 263, 960, 683, 265, 169, 292, 88, 815],
 [762, 280, 291, 757, 399, 988, 426, 140, 866, 441, 551],
 [690, 396, 48, 128, 134, 501, 529, 856, 791, 406, 799],
 [653, 382, 312, 134, 782, 960, 276, 660, 899, 146, 964],
 [533, 174, 954, 893, 33, 645, 457, 307, 657, 241, 578],
 [878, 422, 713, 627, 976, 346, 679, 498, 899, 960, 322],
 [514, 561, 510, 522, 705, 312, 514, 255, 112, 393, 275],
 [890, 319, 61, 569, 331, 841, 899, 207, 962, 615, 934],
 [547, 823, 279, 873, 99, 179, 426, 12, 219, 579, 235],
 [944, 720, 425, 307, 923, 319, 501, 75, 992, 190, 644],
 [885, 460, 778, 955, 99, 659, 511, 423, 469, 54, 413],
 [907, 543, 712, 60, 186, 889, 548, 158, 175, 582, 991],
 [737, 464, 372, 74, 620, 535, 101, 973, 656, 532, 994],
 [792, 469, 662, 774, 756, 245, 846, 574, 567, 677, 401],
 [1115, 618, 852, 150, 806, 722, 908, 396, 596, 435, 804],
 [904, 254, 591, 673, 257, 716, 996, 438, 366, 88, 646],
 [1081, 842, 219, 731, 344, 797, 553, 622, 417, 779, 735],
 [546, 518, 200, 174, 524, 933, 991, 51, 569, 353, 301],
 [616, 267, 720, 132, 761, 963, 41, 845, 117, 221, 948],
 [547, 53, 280, 904, 91, 523, 404, 320, 453, 643, 188],
 [943, 116, 776, 853, 297, 600, 284, 841, 233, 31, 559],
 [668, 556, 511, 618, 797, 299, 185, 717, 211, 356, 388],
 [707, 657, 608, 38, 552, 177, 275, 235, 728, 727, 525],
 [748, 139, 475, 468, 248, 776, 236, 881, 758, 816, 398],
 [926, 800, 498, 372, 359, 325, 605, 743, 833, 696, 238],
 [784, 403, 182, 358, 415, 147, 238, 710, 166, 904, 339],
 [530, 672, 523, 714, 114, 239, 309, 307, 265, 459, 606],
 [747, 177, 570, 957, 240, 700, 106, 233, 154, 956, 415],
 [1145, 511, 101, 75, 973, 529, 974, 821, 761, 887, 873],
 [797, 113, 227, 483, 717, 839, 951, 767, 999, 340, 35],
 [761, 586, 556, 149, 708, 575, 820, 67, 161, 585, 768],
 [705, 655, 834, 931, 840, 634, 616, 340, 837, 56, 368],
 [902, 630, 692, 431, 951, 691, 34, 454, 78, 470, 825],
 [795, 948, 184, 84, 30, 363, 288, 44, 766, 211, 577],
 [615, 177, 378, 445, 993, 776, 181, 23, 955, 419, 386],
 [835, 557, 894, 767, 984, 617, 313, 955, 430, 249, 935],
 [785, 301, 121, 491, 277, 481, 834, 232, 870, 583, 158],
 [926, 990, 978, 884, 437, 398, 696, 401, 967, 919, 126],
 [750, 745, 123, 780, 590, 777, 335, 433, 323, 884, 975],
 [659, 858, 304, 258, 234, 868, 122, 464, 322, 687, 24],
 [1000, 483, 541, 65, 209, 651, 503, 798, 844, 965, 193],
 [712, 473, 132, 544, 896, 113, 74, 879, 459, 897, 535],
 [525, 794, 887, 196, 359, 400, 513, 890, 151, 68, 297],
 [846, 372, 815, 618, 459, 138, 704, 275, 638, 790, 862],
 [463, 563, 558, 796, 224, 58, 247, 104, 491, 437, 479],
 [659, 786, 604, 521, 536, 692, 373, 420, 899, 541, 900],
 [642, 833, 781, 141, 396, 217, 105, 674, 667, 725, 140],
 [801, 756, 712, 359, 198, 516, 773, 758, 905, 134, 303],
 [540, 252, 587, 973, 634, 447, 40, 789, 29, 563, 182],
 [784, 856, 96, 781, 477, 229, 171, 126, 273, 766, 713],
 [932, 57, 744, 607, 169, 312, 585, 345, 517, 962, 850],
 [743, 807, 388, 970, 197, 922, 594, 219, 931, 731, 907],
 [865, 92, 16, 780, 33, 891, 453, 108, 577, 539, 186],
 [602, 906, 873, 650, 375, 528, 300, 638, 39, 831, 350],
 [571, 68, 960, 72, 848, 189, 42, 251, 133, 308, 522],
 [968, 571, 268, 728, 559, 996, 331, 441, 336, 828, 923],
 [866, 322, 410, 858, 948, 530, 564, 229, 894, 94, 669],
 [877, 937, 356, 74, 860, 773, 320, 844, 308, 558, 862],
 [898, 157, 577, 420, 534, 969, 838, 974, 946, 500, 240],
 [645, 400, 303, 585, 192, 850, 206, 153, 610, 355, 26],
 [486, 45, 442, 944, 536, 262, 147, 666, 787, 65, 480],
 [450, 154, 671, 892, 636, 53, 311, 438, 618, 6, 610],
 [870, 769, 939, 431, 424, 332, 399, 499, 740, 416, 123],
 [969, 898, 591, 204, 747, 946, 153, 403, 114, 777, 204],
 [594, 968, 770, 713, 331, 796, 6, 988, 66, 908, 196],
 [641, 370, 146, 401, 494, 474, 689, 600, 209, 827, 612],
 [641, 984, 430, 772, 491, 269, 272, 798, 374, 702, 337],
 [524, 248, 631, 711, 632, 260, 166, 558, 684, 840, 272],
 [592, 739, 329, 928, 176, 729, 585, 64, 175, 176, 430],
 [740, 999, 625, 641, 257, 849, 596, 242, 73, 308, 67],
 [681, 471, 107, 851, 254, 270, 855, 662, 399, 250, 514],
 [1066, 766, 782, 256, 102, 807, 936, 796, 149, 909, 727],
 [912, 688, 486, 938, 114, 891, 789, 166, 660, 917, 750],
 [775, 138, 467, 329, 827, 160, 504, 804, 178, 511, 777],
 [759, 690, 259, 405, 577, 165, 63, 690, 813, 879, 823],
 [544, 859, 240, 539, 223, 650, 746, 18, 942, 467, 330],
 [714, 562, 285, 1, 921, 23, 757, 765, 226, 358, 46]]
